"household_code","interview_date","id","crop","trans","quantity","value"
"TZKIMG04",8/26/2014,"CROP02 (maize)",5,5,100,35000
"TZKIMG04",8/26/2014,"CROP02 (maize)",5,6,100,35000
"TZKIMG04",6/4/2015,"CROP02 (maize)",5,5,140,40000
"TZKIMG04",6/4/2015,"CROP02 (maize)",5,6,120,35000
"TZKIMG04",6/4/2015,"CROP02 (maize)",5,1,20,5000
"TZKIMG05",7/24/2014,"CROP01 (Potatoes)",9,5,480,140000
"TZKIMG05",7/24/2014,"CROP01 (Potatoes)",9,6,480,140000
"TZKIMG05",10/30/2014,"CROP01 (Potatoes)",9,6,20,2500
"TZKIMG05",10/30/2014,"CROP01 (Potatoes)",9,5,30,4500
"TZKIMG05",10/30/2014,"CROP01 (Potatoes)",9,1,10,1500
"TZKIMG05",1/28/2015,"CROP01 (Potatoes)",9,6,240,70000
"TZKIMG05",1/28/2015,"CROP01 (Potatoes)",9,1,60,9000
"TZKIMG05",1/28/2015,"CROP01 (Potatoes)",9,5,320,82000
"TZKIMG05",2/9/2015,"CROP01 (Potatoes)",9,6,1200,300000
"TZKIMG05",2/9/2015,"CROP01 (Potatoes)",9,5,1240,300600
"TZKIMG05",2/9/2015,"CROP01 (Potatoes)",9,1,40,6000
"TZKIMG05",2/23/2015,"CROP01 (Potatoes)",9,1,20,3000
"TZKIMG05",2/23/2015,"CROP01 (Potatoes)",9,5,20,3000
"TZKIMG05",3/9/2015,"CROP01 (Potatoes)",9,5,40,6000
"TZKIMG05",3/9/2015,"CROP01 (Potatoes)",9,1,40,6000
"TZKIMG05",3/24/2015,"CROP01 (Potatoes)",9,5,15,2250
"TZKIMG05",3/24/2015,"CROP01 (Potatoes)",9,1,15,2250
"TZKIMG05",4/20/2015,"CROP01 (Potatoes)",9,5,20,5000
"TZKIMG05",4/20/2015,"CROP01 (Potatoes)",9,1,20,2000
"TZKIMG05",7/11/2014,"CROP02 (Maize)",5,3,100,32500
"TZKIMG05",9/5/2014,"CROP02 (Maize)",5,1,20,6000
"TZKIMG05",9/22/2014,"CROP02 (Maize)",5,5,80,24000
"TZKIMG05",10/16/2014,"CROP02 (Maize)",5,1,30,9000
"TZKIMG05",11/13/2014,"CROP02 (Maize)",5,1,30,12000
"TZKIMG05",1/28/2015,"CROP02 (Maize)",5,1,60,18000
"TZKIMG05",3/24/2015,"CROP02 (Maize)",5,1,20,6000
"TZKIMG06",7/31/2014,"CROP01 (maize)",5,5,20,6000
"TZKIMG06",7/31/2014,"CROP01 (maize)",5,1,20,6000
"TZKIMG06",9/13/2014,"CROP01 (maize)",5,5,40,12000
"TZKIMG06",9/13/2014,"CROP01 (maize)",5,6,20,6000
"TZKIMG06",9/13/2014,"CROP01 (maize)",5,4,60,18000
"TZKIMG06",10/8/2014,"CROP01 (maize)",5,1,20,5000
"TZKIMG06",10/22/2014,"CROP01 (maize)",5,2,8,3000
"TZKIMG06",1/14/2015,"CROP01 (maize)",5,1,20,5000
"TZKIMG06",6/2/2015,"CROP01 (maize)",5,5,20,5000
"TZKIMG06",6/2/2015,"CROP01 (maize)",5,1,20,5000
"TZKIMG06",7/17/2014,"CROP02 (potatoes)",9,6,120,33000
"TZKIMG06",7/17/2014,"CROP02 (potatoes)",9,5,120,35000
"TZKIMG06",1/29/2015,"CROP02 (potatoes)",9,1,5,750
"TZKIMG06",1/29/2015,"CROP02 (potatoes)",9,5,5,750
"TZKIMG06",2/11/2015,"CROP02 (potatoes)",9,1,10,1500
"TZKIMG06",2/11/2015,"CROP02 (potatoes)",9,6,540,129000
"TZKIMG06",2/11/2015,"CROP02 (potatoes)",9,5,550,121500
"TZKIMG06",2/27/2015,"CROP02 (potatoes)",9,5,10,1500
"TZKIMG06",2/27/2015,"CROP02 (potatoes)",9,1,10,1500
"TZKIMG06",3/11/2015,"CROP02 (potatoes)",9,1,10,1500
"TZKIMG06",3/11/2015,"CROP02 (potatoes)",9,5,10,1500
"TZKIMG06",3/26/2015,"CROP02 (potatoes)",9,1,5,750
"TZKIMG06",3/26/2015,"CROP02 (potatoes)",9,5,5,750
"TZKIMG06",4/9/2015,"CROP02 (potatoes)",9,5,10,1500
"TZKIMG06",4/9/2015,"CROP02 (potatoes)",9,1,10,1500
"TZKIMG06",4/22/2015,"CROP02 (potatoes)",9,5,10,1500
"TZKIMG06",4/22/2015,"CROP02 (potatoes)",9,1,10,1500
"TZKIMG07",7/2/2014,"CROP01 (maize)",5,3,100,35000
"TZKIMG07",7/17/2014,"CROP01 (maize)",5,2,7.5,3000
"TZKIMG07",7/17/2014,"CROP01 (maize)",5,1,15,6000
"TZKIMG07",7/17/2014,"CROP01 (maize)",5,6,30,12000
"TZKIMG07",7/17/2014,"CROP01 (maize)",5,5,90,36000
"TZKIMG07",9/24/2014,"CROP01 (maize)",5,5,200,70000
"TZKIMG07",9/24/2014,"CROP01 (maize)",5,6,200,70000
"TZKIMG07",6/4/2015,"CROP01 (maize)",5,5,20,4000
"TZKIMG07",6/4/2015,"CROP01 (maize)",5,1,20,4000
"TZKIMG07",7/31/2014,"CROP02 (potatoes)",9,5,90,36000
"TZKIMG07",7/31/2014,"CROP02 (potatoes)",9,6,90,36000
"TZKIMG07",8/27/2014,"CROP02 (potatoes)",9,5,100,44000
"TZKIMG07",1/15/2015,"CROP02 (potatoes)",9,5,300,63000
"TZKIMG07",1/15/2015,"CROP02 (potatoes)",9,6,300,60000
"TZKIMG07",1/15/2015,"CROP02 (potatoes)",9,1,20,4000
"TZKIMG07",1/29/2015,"CROP02 (potatoes)",9,5,1800,600000
"TZKIMG07",3/12/2015,"CROP02 (potatoes)",9,1,10,2500
"TZKIMG07",3/12/2015,"CROP02 (potatoes)",9,5,100,30000
"TZKIMG08",8/15/2014,"CROP01 (maize)",5,1,20,6000
"TZKIMG08",8/15/2014,"CROP01 (maize)",5,6,60,18000
"TZKIMG08",8/15/2014,"CROP01 (maize)",5,5,80,24000
"TZKIMG08",8/28/2014,"CROP01 (maize)",5,5,50,17500
"TZKIMG08",8/28/2014,"CROP01 (maize)",5,6,40,14000
"TZKIMG08",8/28/2014,"CROP01 (maize)",5,1,10,3500
"TZKIMG08",9/11/2014,"CROP01 (maize)",5,6,100,40000
"TZKIMG08",9/11/2014,"CROP01 (maize)",5,5,120,48000
"TZKIMG08",9/11/2014,"CROP01 (maize)",5,1,20,8000
"TZKIMG08",9/27/2014,"CROP01 (maize)",5,6,100,40000
"TZKIMG08",9/27/2014,"CROP01 (maize)",5,5,100,40000
"TZKIMG08",10/9/2014,"CROP01 (maize)",5,6,80,24000
"TZKIMG08",10/9/2014,"CROP01 (maize)",5,5,80,24000
"TZKIMG08",10/23/2014,"CROP01 (maize)",5,6,40,14000
"TZKIMG08",10/23/2014,"CROP01 (maize)",5,5,100,35000
"TZKIMG08",11/21/2014,"CROP01 (maize)",5,6,60,18000
"TZKIMG08",6/18/2015,"CROP01 (maize)",5,5,100,35000
"TZKIMG08",7/18/2014,"CROP02 (potatoes)",9,6,30,18000
"TZKIMG08",7/18/2014,"CROP02 (potatoes)",9,1,5,3000
"TZKIMG08",7/18/2014,"CROP02 (potatoes)",9,5,40,24000
"TZKIMG08",8/1/2014,"CROP02 (potatoes)",9,5,40,24000
"TZKIMG08",8/1/2014,"CROP02 (potatoes)",9,1,10,6000
"TZKIMG08",8/1/2014,"CROP02 (potatoes)",9,6,30,18000
"TZKIMG08",8/28/2014,"CROP02 (potatoes)",9,5,100,35000
"TZKIMG08",12/17/2014,"CROP02 (potatoes)",9,5,100,40000
"TZKIMG08",12/17/2014,"CROP02 (potatoes)",9,6,100,40000
"TZKIMG08",1/15/2015,"CROP02 (potatoes)",9,6,400,80000
"TZKIMG08",1/15/2015,"CROP02 (potatoes)",9,1,50,10000
"TZKIMG08",1/15/2015,"CROP02 (potatoes)",9,5,450,90000
"TZKIMG08",3/12/2015,"CROP02 (potatoes)",9,6,150,54000
"TZKIMG08",3/12/2015,"CROP02 (potatoes)",9,5,240,72000
"TZKIMG08",3/26/2015,"CROP02 (potatoes)",9,6,150,53000
"TZKIMG08",3/26/2015,"CROP02 (potatoes)",9,1,40,8000
"TZKIMG08",3/26/2015,"CROP02 (potatoes)",9,5,340,114000
"TZKIMG08",6/18/2015,"CROP02 (potatoes)",9,1,20,3000
"TZKIMG08",6/18/2015,"CROP02 (potatoes)",9,6,200,60000
"TZKIMG08",6/18/2015,"CROP02 (potatoes)",9,5,220,63000
"TZKIMG09",10/7/2014,"CROP01 (maize)",5,5,300,75000
"TZKIMG09",1/13/2015,"CROP02 (potatoes)",9,2,40,8000
"TZKIMG09",1/13/2015,"CROP02 (potatoes)",9,6,100,20000
"TZKIMG09",1/13/2015,"CROP02 (potatoes)",9,5,140,28000
"TZKIMG09",2/11/2015,"CROP02 (potatoes)",9,6,300,120000
"TZKIMG09",2/11/2015,"CROP02 (potatoes)",9,5,300,120000
"TZKIMG10",11/18/2014,"CROP01 (Cabbage)",11,5,70,35000
"TZKIMG10",11/18/2014,"CROP01 (Cabbage)",11,6,70,35000
"TZKIMG10",12/2/2014,"CROP01 (Cabbage)",12,1,3,1500
"TZKIMG10",12/2/2014,"CROP01 (Cabbage)",12,2,7,3500
"TZKIMG10",12/2/2014,"CROP01 (Cabbage)",12,5,10,5000
"TZKIMG10",7/15/2014,"CROP01 (potatoes)",9,5,750,175000
"TZKIMG10",2/26/2015,"CROP01 (potatoes)",9,5,1520,392000
"TZKIMG10",2/26/2015,"CROP01 (potatoes)",9,1,240,60000
"TZKIMG10",2/26/2015,"CROP01 (potatoes)",9,6,1280,332000
"TZKIMG10",7/30/2015,"CROP01 (potatoes)",9,6,240,72000
"TZKIMG10",7/30/2015,"CROP01 (potatoes)",9,5,300,90000
"TZKIMG10",7/30/2015,"CROP01 (potatoes)",9,1,60,18000
"TZKIMG10",6/21/2014,"CROP02 (maize)",5,3,100,65000
"TZKIMG10",7/15/2014,"CROP02 (maize)",5,5,200,65000
"TZKIMG10",8/11/2014,"CROP02 (maize)",5,1,20,6000
"TZKIMG10",8/25/2014,"CROP02 (maize)",5,5,60,18000
"TZKIMG10",8/25/2014,"CROP02 (maize)",5,6,60,18000
"TZKIMG10",10/28/2014,"CROP02 (maize)",5,6,140,42000
"TZKIMG10",10/28/2014,"CROP02 (maize)",5,5,140,42000
"TZKIMG10",2/26/2015,"CROP02 (maize)",5,1,120,36000
"TZKIMG10",7/30/2014,"CROP03 (Vegetables)",11,5,1,34000
"TZKIMG10",7/30/2014,"CROP03 (Vegetables)",11,6,1,34000
"TZKIMG10",7/30/2014,"CROP03 (Vegetables)",11,1,1,6000
"TZKIMG10",8/11/2014,"CROP03 (Vegetables)",11,1,,4000
"TZKIMG10",8/11/2014,"CROP03 (Vegetables)",11,6,1,36000
"TZKIMG10",8/11/2014,"CROP03 (Vegetables)",11,5,1,36000
"TZKIMG10",9/8/2014,"CROP03 (Vegetables)",11,5,1,35000
"TZKIMG10",9/8/2014,"CROP03 (Vegetables)",11,1,1,7000
"TZKIMG10",9/8/2014,"CROP03 (Vegetables)",11,6,1,28000
"TZKIMG10",10/28/2014,"CROP03 (Vegetables)",11,5,35,65000
"TZKIMG10",10/28/2014,"CROP03 (Vegetables)",11,1,5,3000
"TZKIMG10",10/28/2014,"CROP03 (Vegetables)",11,6,30,65000
"TZKIMG10",7/30/2015,"CROP03 (Vegetables)",11,1,5,2500
"TZKIMG10",7/30/2015,"CROP03 (Vegetables)",11,6,50,25000
"TZKIMG10",7/30/2015,"CROP03 (Vegetables)",11,5,55,27500
"TZKIMG10",2/26/2015,"CROP04 (Milk)",6,5,80,40000
"TZKIMG10",2/26/2015,"CROP04 (Milk)",6,6,80,40000
"TZKIMG10",7/30/2015,"CROP04 (Milk)",6,5,50,25000
"TZKIMG10",7/30/2015,"CROP04 (Milk)",6,6,50,25000
"TZKIMG11",9/24/2014,"CROP01 (maize)",5,5,50,18000
"TZKIMG11",4/22/2015,"CROP01 (maize)",5,6,60,12000
"TZKIMG11",4/22/2015,"CROP01 (maize)",5,5,80,16000
"TZKIMG11",4/22/2015,"CROP01 (maize)",5,1,20,4000
"TZKIMG11",1/15/2015,"CROP02 (potatoes)",9,6,300,60000
"TZKIMG11",1/15/2015,"CROP02 (potatoes)",9,5,300,60000
"TZKIMG11",3/12/2015,"CROP02 (potatoes)",9,1,3,1000
"TZKIMG11",3/12/2015,"CROP02 (potatoes)",9,5,20,5000
"TZKIML01",7/8/2014,"CROP01 (potatoes)",9,3,10,1500
"TZKIML01",1/8/2015,"CROP01 (potatoes)",9,1,40,6000
"TZKIML01",1/8/2015,"CROP01 (potatoes)",9,5,3640,1176000
"TZKIML01",1/8/2015,"CROP01 (potatoes)",9,6,3600,1170000
"TZKIML01",1/20/2015,"CROP01 (potatoes)",9,5,1240,460000
"TZKIML01",1/20/2015,"CROP01 (potatoes)",9,6,1200,400000
"TZKIML01",1/20/2015,"CROP01 (potatoes)",9,1,16000,6000
"TZKIML01",2/4/2015,"CROP01 (potatoes)",9,1,10,3000
"TZKIML01",2/4/2015,"CROP01 (potatoes)",9,5,10,3000
"TZKIML01",2/15/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML01",2/15/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML01",3/2/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML01",3/2/2015,"CROP01 (potatoes)",9,5,60,9000
"TZKIML01",3/2/2015,"CROP01 (potatoes)",9,6,50,7500
"TZKIML01",3/16/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML01",3/16/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML01",3/31/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML01",3/31/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML01",4/13/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML01",4/13/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML01",4/28/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML01",4/28/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML01",9/2/2014,"CROP02 (maize)",5,1,24,6300
"TZKIML01",9/2/2014,"CROP02 (maize)",5,5,100,30000
"TZKIML01",9/16/2014,"CROP02 (maize)",5,6,40,10000
"TZKIML01",9/16/2014,"CROP02 (maize)",5,5,120,36000
"TZKIML01",10/1/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML01",10/1/2014,"CROP02 (maize)",5,2,5,1250
"TZKIML01",10/28/2014,"CROP02 (maize)",5,1,58,13500
"TZKIML01",11/11/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML01",1/20/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML01",3/2/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML01",3/16/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML01",5/26/2015,"CROP02 (maize)",5,5,40,10000
"TZKIML01",5/26/2015,"CROP02 (maize)",5,1,40,10000
"TZKIML02",7/4/2014,"CROP01 (potatoes)",9,3,40,6000
"TZKIML02",1/28/2015,"CROP01 (potatoes)",9,1,40,6000
"TZKIML02",1/28/2015,"CROP01 (potatoes)",9,5,140,21000
"TZKIML02",1/28/2015,"CROP01 (potatoes)",9,6,100,15000
"TZKIML02",2/12/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML02",2/12/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML02",2/27/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML02",2/27/2015,"CROP01 (potatoes)",9,5,30,4500
"TZKIML02",2/27/2015,"CROP01 (potatoes)",9,6,20,3000
"TZKIML02",3/12/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML02",3/12/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML02",3/28/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML02",3/28/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML02",4/11/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML02",4/11/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML02",4/23/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML02",4/23/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML02",7/4/2014,"CROP02 (maize)",5,3,20,6000
"TZKIML02",8/1/2014,"CROP02 (maize)",5,5,80,24000
"TZKIML02",8/14/2014,"CROP02 (maize)",5,5,200,60000
"TZKIML02",8/28/2014,"CROP02 (maize)",5,1,40,12000
"TZKIML02",10/24/2014,"CROP02 (maize)",5,1,40,10000
"TZKIML02",12/4/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML02",1/28/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML02",2/27/2015,"CROP02 (maize)",5,1,20,2000
"TZKIML02",6/4/2015,"CROP02 (maize)",5,5,20,5000
"TZKIML02",6/4/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML03",2/9/2015,"CROP01 (potatoes)",9,1,40,6000
"TZKIML03",2/9/2015,"CROP01 (potatoes)",9,5,40,6000
"TZKIML03",2/24/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML03",2/24/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML03",3/10/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML03",3/10/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML03",3/25/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML03",3/25/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML03",4/8/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML03",4/8/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML03",4/21/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML03",4/21/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML03",7/2/2014,"CROP02 (maize)",5,3,40,13000
"TZKIML03",8/12/2014,"CROP02 (maize)",5,5,20,6000
"TZKIML03",9/13/2014,"CROP02 (maize)",5,1,20,6000
"TZKIML03",10/7/2014,"CROP02 (maize)",5,5,20,5000
"TZKIML03",6/3/2015,"CROP02 (maize)",5,5,20,5000
"TZKIML03",6/3/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML03",7/2/2014,"CROP03 (beans)",1,3,8,16000
"TZKIML03",7/16/2014,"CROP03 (beans)",1,1,1.5,3000
"TZKIML03",7/30/2014,"CROP03 (beans)",1,1,2,4000
"TZKIML04",2/10/2015,"CROP01 (potatoes)",9,6,360,90000
"TZKIML04",2/10/2015,"CROP01 (potatoes)",9,1,60,9000
"TZKIML04",2/10/2015,"CROP01 (potatoes)",9,5,420,99000
"TZKIML04",2/26/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML04",2/26/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML04",3/11/2015,"CROP01 (potatoes)",9,6,60,9000
"TZKIML04",3/11/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML04",3/11/2015,"CROP01 (potatoes)",9,5,80,12000
"TZKIML04",3/26/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML04",3/26/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML04",4/9/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML04",4/9/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML04",4/22/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML04",4/22/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML04",7/31/2014,"CROP02 (maize)",5,5,20,6000
"TZKIML04",7/31/2014,"CROP02 (maize)",5,1,20,6000
"TZKIML04",9/11/2014,"CROP02 (maize)",5,1,20,6000
"TZKIML04",9/11/2014,"CROP02 (maize)",5,5,360,126000
"TZKIML04",10/8/2014,"CROP02 (maize)",5,1,40,4000
"TZKIML04",10/8/2014,"CROP02 (maize)",5,6,20,5000
"TZKIML04",11/19/2014,"CROP02 (maize)",5,1,40,10000
"TZKIML04",2/10/2015,"CROP02 (maize)",5,1,60,15000
"TZKIML04",6/2/2015,"CROP02 (maize)",5,1,40,10000
"TZKIML04",6/2/2015,"CROP02 (maize)",5,5,40,10000
"TZKIML04",7/2/2014,"CROP03 (beans)",1,3,40,20000
"TZKIML04",9/11/2014,"CROP03 (beans)",1,6,10,5000
"TZKIML05",6/25/2014,"CROP01 (potatoes)",9,3,10,1500
"TZKIML05",7/14/2014,"CROP01 (potatoes)",9,1,10,1500
"TZKIML05",7/14/2014,"CROP01 (potatoes)",9,6,20,3500
"TZKIML05",8/11/2014,"CROP01 (potatoes)",9,5,20,3000
"TZKIML05",8/11/2014,"CROP01 (potatoes)",9,6,20,3000
"TZKIML05",9/22/2014,"CROP01 (potatoes)",9,5,180,43000
"TZKIML05",1/26/2015,"CROP01 (potatoes)",9,1,240,64000
"TZKIML05",1/26/2015,"CROP01 (potatoes)",9,2,40,6000
"TZKIML05",1/26/2015,"CROP01 (potatoes)",9,6,660,169000
"TZKIML05",1/26/2015,"CROP01 (potatoes)",9,5,940,239000
"TZKIML05",2/9/2015,"CROP01 (potatoes)",9,5,30,4500
"TZKIML05",2/9/2015,"CROP01 (potatoes)",9,1,30,4500
"TZKIML05",2/23/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML05",2/23/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML05",3/9/2015,"CROP01 (potatoes)",9,1,15,2250
"TZKIML05",3/9/2015,"CROP01 (potatoes)",9,6,20,3000
"TZKIML05",3/9/2015,"CROP01 (potatoes)",9,5,35,5250
"TZKIML05",3/24/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML05",3/24/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML05",4/7/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML05",4/7/2015,"CROP01 (potatoes)",9,5,40,6000
"TZKIML05",4/7/2015,"CROP01 (potatoes)",9,2,20,3000
"TZKIML05",4/20/2015,"CROP01 (potatoes)",9,5,15,2250
"TZKIML05",4/20/2015,"CROP01 (potatoes)",9,1,15,2250
"TZKIML05",6/25/2014,"CROP02 (maize)",5,3,30,9000
"TZKIML05",7/14/2014,"CROP02 (maize)",5,5,120,36000
"TZKIML05",8/11/2014,"CROP02 (maize)",5,5,60,18000
"TZKIML05",9/8/2014,"CROP02 (maize)",5,1,20,6000
"TZKIML05",9/8/2014,"CROP02 (maize)",5,5,100,30000
"TZKIML05",9/22/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML05",10/20/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML05",11/3/2014,"CROP02 (maize)",5,6,10,2500
"TZKIML05",12/15/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML05",1/26/2015,"CROP02 (maize)",5,1,40,10000
"TZKIML05",6/1/2015,"CROP02 (maize)",5,5,20,5000
"TZKIML05",6/1/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML05",9/22/2014,"CROP03 (wheat)",13,5,60,36000
"TZKIML05",10/20/2014,"CROP03 (wheat)",13,1,10,6500
"TZKIML05",12/15/2014,"CROP03 (wheat)",13,1,10,6000
"TZKIML05",9/22/2014,"CROP04 (beans)",1,3,30,30000
"TZKIML05",10/6/2014,"CROP04 (beans)",1,1,10,10000
"TZKIML05",11/3/2014,"CROP04 (beans)",1,1,5,5000
"TZKIML06",6/30/2014,"CROP01 (potatoes)",9,3,50,25000
"TZKIML06",8/13/2014,"CROP01 (potatoes)",9,6,20,7000
"TZKIML06",8/13/2014,"CROP01 (potatoes)",9,5,40,14000
"TZKIML06",8/27/2014,"CROP01 (potatoes)",9,5,60,18000
"TZKIML06",10/23/2014,"CROP01 (potatoes)",9,1,3,900
"TZKIML06",11/21/2014,"CROP01 (potatoes)",9,1,5,1500
"TZKIML06",12/16/2014,"CROP01 (potatoes)",9,5,100,40000
"TZKIML06",12/16/2014,"CROP01 (potatoes)",9,6,100,40000
"TZKIML06",1/14/2015,"CROP01 (potatoes)",9,5,140,30000
"TZKIML06",1/14/2015,"CROP01 (potatoes)",9,6,140,30000
"TZKIML06",2/10/2015,"CROP01 (potatoes)",9,2,20,5000
"TZKIML06",2/10/2015,"CROP01 (potatoes)",9,6,200,100000
"TZKIML06",2/10/2015,"CROP01 (potatoes)",9,1,10,2500
"TZKIML06",2/10/2015,"CROP01 (potatoes)",9,5,230,107500
"TZKIML06",3/11/2015,"CROP01 (potatoes)",9,1,3,1500
"TZKIML06",3/11/2015,"CROP01 (potatoes)",9,5,10,2000
"TZKIML06",3/25/2015,"CROP01 (potatoes)",9,6,120,30000
"TZKIML06",3/25/2015,"CROP01 (potatoes)",9,1,30,5000
"TZKIML06",3/25/2015,"CROP01 (potatoes)",9,5,150,35000
"TZKIML06",7/18/2014,"CROP02 (maize)",5,2,7.5,3000
"TZKIML06",7/18/2014,"CROP02 (maize)",5,1,3.5,1500
"TZKIML06",7/18/2014,"CROP02 (maize)",5,5,15,6000
"TZKIML06",8/27/2014,"CROP02 (maize)",5,6,40,14000
"TZKIML06",8/27/2014,"CROP02 (maize)",5,5,40,14000
"TZKIML06",10/23/2014,"CROP02 (maize)",5,1,2,600
"TZKIML06",11/21/2014,"CROP02 (maize)",5,1,5,1500
"TZKIML06",11/21/2014,"CROP02 (maize)",5,6,1000,300000
"TZKIML07",2/14/2015,"CROP01 (potatoes)",9,5,400,96000
"TZKIML07",2/14/2015,"CROP01 (potatoes)",9,1,40,6000
"TZKIML07",2/14/2015,"CROP01 (potatoes)",9,6,360,90000
"TZKIML07",2/27/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML07",2/27/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML07",3/14/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML07",3/14/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML07",3/28/2015,"CROP01 (potatoes)",9,5,20,1500
"TZKIML07",3/28/2015,"CROP01 (potatoes)",9,1,20,1500
"TZKIML07",4/11/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML07",4/11/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML07",4/23/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML07",4/23/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML07",7/4/2014,"CROP02 (maize)",5,3,10,4000
"TZKIML07",8/1/2014,"CROP02 (maize)",5,5,40,12000
"TZKIML07",8/14/2014,"CROP02 (maize)",5,5,80,24000
"TZKIML07",8/28/2014,"CROP02 (maize)",5,1,40,12000
"TZKIML07",9/17/2014,"CROP02 (maize)",5,1,20,3000
"TZKIML07",9/17/2014,"CROP02 (maize)",5,5,60,15000
"TZKIML07",10/9/2014,"CROP02 (maize)",5,1,20,5000
"TZKIML07",2/14/2015,"CROP02 (maize)",5,1,40,10000
"TZKIML07",6/4/2015,"CROP02 (maize)",5,1,20,5000
"TZKIML07",6/4/2015,"CROP02 (maize)",5,5,20,5000
"TZKIML08",1/15/2015,"CROP01 (potatoes)",9,5,60,9000
"TZKIML08",1/28/2015,"CROP01 (potatoes)",9,5,20,3000
"TZKIML08",1/28/2015,"CROP01 (potatoes)",9,1,20,3000
"TZKIML08",2/12/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML08",2/12/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML08",2/27/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML08",2/27/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML08",3/12/2015,"CROP01 (potatoes)",9,5,30,4500
"TZKIML08",3/12/2015,"CROP01 (potatoes)",9,6,20,3000
"TZKIML08",3/12/2015,"CROP01 (potatoes)",9,1,10,1500
"TZKIML08",4/23/2015,"CROP01 (potatoes)",9,5,10,1500
"TZKIML08",4/23/2015,"CROP01 (potatoes)",9,1,10,1500
